#TYPE System.Management.Automation.PSCustomObject
"Folder Name","Group/User","Permissions"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_engine_core_shared_msi","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\x64","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\x64","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\x64","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\x64","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\x64","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\x64","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\x64","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\Windows","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\Windows","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\Windows","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\Windows","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\Windows","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\Windows","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\Windows","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET\ADOMD.NET","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET\ADOMD.NET","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET\ADOMD.NET","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET\ADOMD.NET","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET\ADOMD.NET","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET\ADOMD.NET","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET\ADOMD.NET","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET\ADOMD.NET\130","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET\ADOMD.NET\130","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET\ADOMD.NET\130","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET\ADOMD.NET\130","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET\ADOMD.NET\130","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET\ADOMD.NET\130","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\MSNET\ADOMD.NET\130","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup\Release","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup\Release","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup\Release","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup\Release","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup\Release","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup\Release","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup\Release","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup\Release\x64","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup\Release\x64","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup\Release\x64","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup\Release\x64","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup\Release\x64","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup\Release\x64","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\100\Setup\Release\x64","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\COM","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\COM","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\COM","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\COM","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\COM","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\COM","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\COM","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\DTS","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\DTS","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\DTS","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\DTS","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\DTS","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\DTS","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\DTS","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\KeyFile","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\KeyFile","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\KeyFile","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\KeyFile","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\KeyFile","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\KeyFile","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\KeyFile","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Shared","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Shared","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Shared","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Shared","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Shared","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Shared","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Shared","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\DTS\Binn","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\DTS\Binn","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\DTS\Binn","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\DTS\Binn","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\DTS\Binn","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\DTS\Binn","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\DTS\Binn","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools\Binn","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools\Binn","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools\Binn","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools\Binn","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools\Binn","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools\Binn","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools\Binn","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools\Binn\gm8vz_b4","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools\Binn\gm8vz_b4","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools\Binn\gm8vz_b4","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools\Binn\gm8vz_b4","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools\Binn\gm8vz_b4","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools\Binn\gm8vz_b4","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles\SqlServr\130\Tools\Binn\gm8vz_b4","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\MSNET","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\MSNET","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\MSNET","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\MSNET","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\MSNET","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\MSNET","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\MSNET","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\SqlServr","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\SqlServr","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\SqlServr","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\SqlServr","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\SqlServr","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\SqlServr","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\SqlServr","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\MSNET\ADOMD.NET","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\MSNET\ADOMD.NET","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\MSNET\ADOMD.NET","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\MSNET\ADOMD.NET","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\MSNET\ADOMD.NET","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\x64\Setup\sql_common_core_msi\PFiles32\MSNET\ADOMD.NET","BUILTIN\Users","AppendData"
